exp_command,coeff_of_variation,KW_dist_type,Normal_fixed,Normal_random,SW_test_stat_fixed,SW_p-value_fixed,SW_test_stat_random,SW_p-value_random,KW_test_stat,KW_p-value,percent_diff,KW_effect_size,abs_percent_diff,fixed_pth_quantile,fixed_ci_low,fixed_ci_high,random_pth_quantile,random_ci_low,random_ci_high,ci_case,inner_diff
./node-15.14.0-tagcloud.sh,0.01,same,False,False,0.564450740814209,1.0561906904626994e-09,0.6419497728347778,1.2264048443455522e-08,1.9467592592592666,0.1629364998446525,0.23429467835342138,0.02464252226910464,0.23429467835342138,1.1334328535,1.132336206,1.135494048,1.1326023049999998,1.131382962,1.134980545,2,
./node-16.11.1-tagcloud.sh,0.009,same,False,False,0.6362050175666809,1.011133488049154e-08,0.5616978406906128,9.73430780426554e-10,0.04083333333332462,0.8398599725400203,0.052143102939452256,0.0005168776371306913,0.052143102939452256,1.1054250345,1.10366863,1.109308041,1.1055652569999999,1.103928402,1.107904595,2,
./node-16.11.1-gaussian-blur.sh,0.006,same,False,True,0.26682615280151367,6.959350088396599e-13,0.9553776383399963,0.11619382351636887,0.35592592592595906,0.5507776245228717,0.10674945478809315,0.004505391467417203,0.10674945478809315,2.933584625,2.93051189,2.935027263,2.9341035765,2.931017032,2.937552319,2,
./node-14.18.1-tagcloud.sh,0.005,same,False,True,0.5970370769500732,2.850973235268839e-09,0.9868996739387512,0.916968047618866,0.22231481481480841,0.6372817778508558,0.13739394815212613,0.0028141115799342835,0.13739394815212613,1.1379615765,1.137126891,1.139990071,1.138125141,1.137104947,1.139850096,2,
./node-15.14.0-box2d.sh,0.005,same,True,True,0.9781634211540222,0.6216050386428833,0.9841544032096863,0.8375855088233948,0.05333333333331325,0.8173613313852106,0.03465041876978665,0.0006751054852318132,0.03465041876978665,1.068270945,1.066287907,1.07211844,1.0685009294999999,1.067038837,1.070962961,2,
./node-16.11.1-box2d.sh,0.005,same,False,True,0.924991250038147,0.011091728694736958,0.9828616976737976,0.7937615513801575,0.9074999999999989,0.3407786135629521,-0.05177102545305921,0.011487341772151884,0.05177102545305921,1.0043812810000001,1.002679143,1.006732532,1.005927303,1.003881579,1.008090491,2,
./node-14.18.1-box2d.sh,0.004,same,False,True,0.9221344590187073,0.008993815630674362,0.974031925201416,0.47808587551116943,0.507037037037037,0.476424320814264,-0.041806838589177726,0.006418190342240974,0.041806838589177726,1.06574788,1.064330821,1.068967602,1.0678914984999999,1.064455826,1.069860451,2,
./node-14.18.1-gaussian-blur.sh,0.002,same,True,True,0.9753391742706299,0.5214294195175171,0.9770706295967102,0.5819699764251709,0.28009259259260944,0.5966405346973842,0.020235145346375612,0.003545475855602651,0.020235145346375612,2.922832346,2.920917599,2.925053117,2.922235154,2.920131909,2.925401519,2,
./node-15.14.0-gaussian-blur.sh,0.002,same,True,True,0.9746793508529663,0.4992713928222656,0.9552056193351746,0.11461815237998962,1.120370370370381,0.2898387176075029,0.02930870574251029,0.014181903422409884,0.02930870574251029,2.943881527,2.943226338,2.945997571,2.941810905,2.940468188,2.945259452,2,
